id	title	current_median	consensus_date	nb	na	confidence	basis	source_file	recension_note	flag_off	note
SA_K12_Āgama_Mañjuśrīnāmasaṃgīti_Mukherji_1963	Mañjuśrīnāmasaṃgīti (Āryamañjuśrīnāmasaṃgīti)	523	late 8th c. CE (composition of the tantra; transmitted by Nepalese Sanskrit MSS)	750	800	medium	Davidson 1981 ('The Litany of Names of Mañjuśrī'), cited in Davidson, Tibetan Renaissance; Nakamura, Indian Buddhism (1980) on its Vajrayāna/tantra setting	cleaned_Davidson_Tibetan Renaissance.txt	The Mañjuśrīnāmasaṃgīti is a Yoga/anuttarayoga-class tantra embedded in the Māyājāla cycle; Mañjuśrī here is an esoteric deity (vāgīśvara), placing composition in the mature tantric period (late 8th c. CE), well after the early-medieval cut implied by the current median of 523. Our edition (Mukherji 1963) prints the Nepalese Sanskrit recension together with the Tibetan; no earlier Sanskrit layer is at issue.	True	Tantric Mañjuśrī litany; late 8th c. consensus, current median ~250y too early
SA_K12_Āgama_Mañjuśrīnāmasaṃgīti_Vira-Chandra_1966	Mañjuśrīnāmasaṃgīti (Mañjuśrījñānasattvasya paramārthā nāmasaṃgīti)	591	c. 700 CE (extant Sanskrit recension; text current by late 8th c.)	675	775	medium	Anthony Tribe, 'Mañjuśrīnāmasaṃgīti' (Brill's Encyclopedia of Buddhism, entry); Tribe, Names of Wisdom (1994)	cleaned_Tribe_Mañjuśrīnāmasaṃgīti.txt	Dated to the tantric/proto-mahāyoga Nāmasaṃgīti as transmitted in Sanskrit: composed ~700 CE and demonstrably current by the late 8th c., when Vilāsavajra's Sanskrit commentary (latter part of the 8th c.) was written on it. The Vira & Chandra 1966 edition prints this developed Sanskrit recension, not any hypothetical earlier core; the 591 CE median predates the text's attested existence.	True	Tantric Nāmasaṃgīti, ~700 CE; commentaries by late 8th c. (Vilāsavajra).
SA_K12_Āgama_Siddhayogeśvarīmatatantra_Torzok_1999	Siddhayogeśvarīmata(tantra)	643	7th-8th c. CE (early Vidyāpīṭha Śaiva tantra; Törzsök critical ed.)	600	800	medium	A. Sanderson, Śaivism and the Tantric Traditions; cf. J. Törzsök, ed. (Oxford D.Phil. 1999); A. McKay (ed.), History of Tibet vol. 2 (2003)	cleaned_History of Tibet.Vol2_ Alex McKay, 2003_OCR.txt	This is a Śaiva Vidyāpīṭha (Bhairava/Yoginī) tantra, not a Buddhist text, edited by Törzsök (1999) from the Nepalese MSS as one of the EARLIEST Vidyāpīṭha scriptures. Sanderson places the Vidyāpīṭha from the 8th c. (possibly earlier); the Siddhayogeśvarīmata clearly predates the Buddhist Cakrasaṃvara cycle, which borrows from it 'virtually unchanged word-for-word', so it sits at the early (7th-8th c.) end of the Vidyāpīṭha. cur_med (643) already falls in this window.	False	Early Vidyāpīṭha Śaiva tantra, 7th-8th c.; cur_med within range.
SA_K12_Āgama_Tantrasadbhāva_Bang_2018	Tantrasadbhāva (Śaiva Trika tantra)	667	9th-11th c. CE (developed Trika Vidyāpīṭha text; 11th-c. Nepalese Śaiva MS recension edited)	850	1050	medium	Sanderson (cited in Gray, Cakrasamvara Tantra 2007; English, Vajrayoginī); Bang 2018 edition statement	cleaned_Buddhism. Critical Concepts in Religious - Volume 6_Paul Williams.txt	NOT a Buddhist text: this is a Śaiva Trika Vidyāpīṭha scripture; Buddhist Cakrasamvara/yoginītantras borrowed from it (Sanderson). Bang's edition is explicitly 'based on the tradition of 11th-century Śaiva Sanskrit manuscripts in Nepal'. We date the developed Trika scripture (Sanderson's Vidyāpīṭha corpus, ca. 9th-10th c.) as transmitted in the 11th-c. Nepalese recension, not any hypothetical earlier core.	True	Śaiva Trika tantra; recension centuries later than cur_med 667; corrected to ~950.
SA_K12_Āgama_Vajrabhairavatantra_Wenta_2020	Vajramahābhairava-tantra (Vajrabhairava Tantra)	637	10th c. CE (revealed to Lalitavajra, 10th-c. Nālandā scholar)	900	1000	medium	Kapstein (ed.), Buddhism between Tibet and China (tradition of Lalitavajra); Davidson, Indian Esoteric Buddhism (Yoginī/Bhairava-tantra milieu); Wenta 2020 ed.	cleaned_Buddhism between Tibet and China_Matthew Kapstein, ed. 2009.txt	Highest-yoga/Father tantra of the Yamāntaka-Vajrabhairava cycle, first critically edited from Sanskrit by Wenta 2020. Tradition attributes its revelation to Lalitavajra, placed in the 10th c., and the cycle draws heavily on Śaiva Bhairava (Vidyāpīṭha) sources (Davidson), consistent with a 10th-c. emergence; the surviving Sanskrit recension Wenta edits is no earlier. Distinct from the much shorter (7-chapter) Tibetan canonical version vs. the 'three hundred chapter' legendary original. Dating the extant Sanskrit recension, not the legendary Ur-text.	True	cur_med 637 (7th c.) far too early for a Yoginī/Bhairava-class tantra revealed to a 10th-c. figure; corrected to 10th c. CE (medium confidence).
SA_K14_ahovk1_u	Ahorātravratakathā 1	733	later-medieval Nepalese recension (12th-17th c. CE)	1100	1700	low	Bendall, Catalogue of Buddhist Skt MSS, Cambridge (1883); Tuladhar-Douglas, Remaking Buddhism in Medieval Nepal (2006); Handurukande ed. 2000	cleaned_Bendall_Catalogue of the Buddhist Sanskrit manuscripts in the University Library, Cambridge.txt	A Newar caitya-worship vratakathā transmitted within/alongside the Nepalese Bhadrakalpāvadāna avadānamālā cycle; Handurukande edited it from Nepalese MSS as one of 'Three Sanskrit Texts on Caitya Worship in Relation to the Ahorātravrata'. This is medieval Newar Sanskrit vrata literature, not an early-8th-c. canonical text; the library gives no firm composition date, only the medieval-Nepalese genre context.	True	Newar vratakathā; cur_med 733 anachronistically early but no recension-specific date in library, low confidence so not counted as a corrected date
SA_K14_ahovk2_u	Ahorātravratakathā 2	707	post-1200 CE (Nepalese Buddhist Sanskrit vrata/avadāna literature)	1200	1700	medium	Tuladhar-Douglas, Remaking Buddhism in Medieval Nepal	cleaned_Tuladhar-Douglas_Remaking Buddhism in Medieval Nepal.txt	The Ahorātravratakathā ('story of the day-and-night vow') is a Newar Buddhist vrata-kathā/vrata-avadāna text, a genre composed in Nepal in Sanskrit after c. 1200 CE (with later congeners shifting into Newari). The dsbc Sanskrit text is a late medieval/early modern Nepalese composition; there is no early Indic recension. Range extended toward the early modern Newar manuscript tradition.	True	cur_med 707 is centuries too early (>500y): this is late NBS vrata literature, not an early sūtra. Corrected to post-1200 CE; median ~1450.
SA_K14_ajitsvyu	Ajitasenavyākaraṇa	501	6th-7th c. CE (extant Gilgit Sanskrit recension)	550	675	medium	von Hinüber (1986/7) on the Gilgit colophons, via Neelis 2011; Schopen 1997; Nakamura 1980	cleaned_Neelis_Long-distance Trade and the Transmission of Buddhism.txt	Identical text to bsu006_u; GRETIL input by Klaus Wille from the same Dutt/Gilgit edition. The dated Sanskrit witness is the Gilgit manuscript (6th-7th c.); the earlier Kashmiri composition layer is not what our edition reproduces.	True	Same Gilgit recension as item above; median 501 too early for the Gilgit codex our edition reproduces.
SA_K14_amoghapu	Āmoghapāśanāmahṛdayasūtra [Āryāmoghapāśanāmahṛdayasūtra]	496	6th c. CE (before 587 CE; extant Sanskrit recension)	525	587	medium	Buswell & Lopez, Princeton Dictionary of Buddhism (2014); Meisezahl 1962 (Reiunji Sanskrit MS)	cleaned_Princeton Dictionary of Buddhism_Buswell & Lopez 2014_.txt	This is the short Amoghapāśahṛdaya(sūtra), the hṛdaya/dhāraṇī text (= first chapter of the larger Amoghapāśakalparāja), not the kalparāja itself. Amoghapāśa worship developed in India in the 6th c.; the 587 CE Chinese translation by Jñānagupta gives a firm terminus ante quem. The extant Sanskrit survives in the Gilgit manuscript and in later Nepalese recensions; this item is the Nepalese recension edited in Dhīḥ 38 (2004). The hṛdaya text is textually conservative, so the consensus 6th-c. composition date applies, with the Nepalese MS being a later copy of the same short scripture.	False	cur_med 496 is within ~75y of the late-6th-c. center; not flagged.
SA_K14_bsa052_u	Dharmasamuccaya [Saddharmasmṛtyupasthānakārikā]	343	5th-7th c. CE (Avalokitasiṃha's verse compilation; Nepalese MSS)	450	700	low	Daniel M. Stuart, A Less Traveled Path (2012), §1.2-1.3 on the Dharmasamuccaya as a later extract; Nakamura, Indian Buddhism (1980)	cleaned_Less Traveled Path. Meditation and Textual Practice in Saddharmasmrtyupasthana (yogacara)_Daniel Malinowski Stuart, 2012.txt	NOT the Saddharmasmṛtyupasthāna itself but Avalokitasiṃha's LATER re-compilation of its verses (saddharmasmṛtyupasthānasūtra...gāthāḥ samuddhariṣyāmi), surviving only in late Nepalese MSS (Caube ed.). It postdates the 3rd/4th-c. Saddhsu and was 'well known throughout the Buddhist world for many centuries after.' Date refers to Avalokitasiṃha's compilation, later than the source sūtra; library gives no firm date for him, hence low confidence.	False	cur_med 343 reflects the source sūtra, not Avalokitasiṃha's later extract; range nudged later, but no firm date to justify >75y flag.
SA_K14_bsu002_u	Āmoghapāśanāmahṛdaya sūtra [Ārya amoghapāśahṛdaya nāma mahāyānasūtra]	497	6th c. CE (before 587 CE; extant Nepalese Sanskrit recension)	525	587	medium	Buswell & Lopez, Princeton Dictionary of Buddhism (2014); Meisezahl 1962; ed. Shakya, NIEM Nepal 1988	cleaned_Princeton Dictionary of Buddhism_Buswell & Lopez 2014_.txt	Same short Amoghapāśahṛdaya scripture as the preceding item, here in the Nepalese recension edited by M. B. Shakya (NIEM 1988, via DSBC). The hṛdaya text was composed in the 6th c. (terminus ante quem 587 CE, Jñānagupta's Chinese translation); the Shakya edition rests on later Nepalese manuscripts of this same conservative dhāraṇī text, not on the larger Amoghapāśakalparāja. Date assigned is the 6th-c. composition of the hṛdaya, with the Nepalese MS being a later witness.	False	cur_med 497 is within ~75y of the late-6th-c. center; not flagged.
SA_K14_bsu015_u	Ekādaśamukha	444	5th-6th c. CE (extant Gilgit Sanskrit recension)	450	575	low	Ekādaśamukha in N. Dutt, Gilgit Manuscripts vol. I (1939); Gilgit MS context per Nakamura (1980)	cleaned_Indian Buddhism. A Survey With Bibliographical Notes_Hajime Nakamura, 1980.txt	Eleven-faced Avalokiteśvara dhāraṇī sūtra; our text is Dutt's edition of the Gilgit Sanskrit manuscript. The first Chinese translation (Yaśogupta, later 6th c.) gives a terminus ante quem; the Gilgit Sanskrit recension we edit dates to the 5th-6th c. dhāraṇī-sūtra horizon. Library coverage is thin (passing mentions only).	False	Sparse evidence; date keyed to dhāraṇī-sūtra genre and Gilgit recension. cur_med 444 just below window but within tolerance.
SA_K14_dhppat_u	Patna Dharmapada	39	early centuries CE (BHS Dharmapada anthology; sectarian affiliation debated, prob. Sāmmitīya-related)	-50	250	low	von Hinüber, Das ältere Mittelindisch im Überblick (2001); Cone, Patna Dharmapada Part I (1989)	cleaned_Altere Mittelindisch im Uberblick_Oskar von Hinüber, 2001.txt	A Dharmapada verse-anthology in Buddhist Hybrid Sanskrit / mixed Middle Indic (von Hinüber). The verse material is drawn from the common early-canonical stock (parallels in Pali Dhp and the Udānavarga), but the Patna collection as a redacted BHS anthology is a sectarian recension of the early centuries CE; the library offers no firm manuscript or composition date, so confidence is low. Cone's edition is of the single (relatively late) manuscript.	False	BHS Dharmapada anthology; current range plausible, library has no recension-specific date. Low confidence.
SA_K14_mavadsuu	Mahāvadānasūtra	82	ca. 2nd-4th c. CE (Sarvāstivāda Sanskrit Dīrghāgama recension; Northern Turkestan/Turfan MSS)	150	400	medium	Fukita 2003 (ed., Turkestan MSS); Dhammadinna (ed.), Research on the Dīrgha-āgama (2014); Waldschmidt	cleaned_Research on the Dirgha-agama_Dhammadinna, ed., 2014.txt	The legend of the seven past Buddhas is one of the oldest strata (Pali Mahāpadāna parallel), but our edition (Fukita) is the Sanskrit Sarvāstivāda Dīrghāgama recension reconstructed from Northern Turkestan/Turfan MSS (script 5th-8th c.). The Sanskritized Sarvāstivāda āgama recension is an early-centuries-CE redaction, considerably later than the underlying Middle-Indic discourse; date the Sanskrit recension, not the Pali-parallel layer.	True	Median 82 (range -100 to 200) dates the early discourse layer; the extant Sanskrit Sarvāstivāda recension is 2nd-4th c. CE. Off by >75y.
SA_K14_mhvastuu	Mahāvastu-avadāna	226	compiled work; latest layer 4th c. CE or later (nucleus 2nd c. BCE)	300	450	medium	Winternitz, History of Indian Literature II (1933); cf. Nakamura, Indian Buddhism (1980)	cleaned_History of Indian Literature II_MAURICE WINTERNITZ, 1933.txt	The Mahāvastu (Mahāsāṃghika-Lokottaravāda Vinaya prologue) is a multi-layered compilation: nucleus ca. 2nd c. BCE, but the work as transmitted (Senart's edition, our text) contains demonstrably late material — references to the Huns and to Chinese language/script — bringing the latest redaction down to the 4th c. CE 'and perhaps still later.' Per the cardinal rule we date the compiled recension's latest layer (4th c.+), not the early nucleus; the current median of 226 (range -200 to 400) brackets nucleus-to-final-layer and is within tolerance of the 4th-c. final redaction.	False	Senart compiled recension; final layer 4th c. CE; current median's range already spans to 400, so not off by >75y from the redaction.
SA_K14_mpsu_w_u	Mahāparinirvāṇasūtra	269	4th-5th c. CE (Mūlasarvāstivāda Sanskrit recension, Turfan MSS)	350	450	medium	Lamotte (MSV 4th-5th c., via Shaw 2006); Waldschmidt 1950-51 ed. of the MSV Turfan recension	cleaned_Perspectives on Satipatthana_Analayo, 2014.txt	This is the mainstream (Sarvāstivāda/Mūlasarvāstivāda) Mahāparinirvāṇasūtra, NOT the Mahāyāna MPNS. Waldschmidt's Sanskrit text is reconstructed from Turfan fragments of the Mūlasarvāstivādin recension. The Pāli Mahāparinibbāna-sutta and early Chinese parallels preserve a far older sūtra core, but our extant Sanskrit MSV recension belongs to the MSV corpus that Lamotte dates to the 4th-5th c. CE (Turfan MSS ~5th-6th c.). Date the MSV Sanskrit recension, not the early āgama layer.	True	cur_med 269 too early; MSV Sanskrit recension 4th-5th c. CE (~400). Corrected to 350-450.
SA_K14_msudarsu	Mahāsudarśanāvadāna	537	6th-7th c. CE (extant Gilgit Sanskrit recension)	525	675	medium	Revire 2016 (citing Matsumura 1988) on its source MS; Schopen 1997 and Neelis on the dating of the Gilgit manuscripts (mid-7th c. palaeographic anchor)	cleaned_Enthroned Buddha in Majesty. Iconological Study_Nicolas Revire, 2016.txt	Matsumura's 1988 edition is based on the Gilgit Sanskrit manuscript (a Mūlasarvāstivāda recasting of the Mahāsudarśana legend, ultimately paralleling the Pali Mahāsuddassana-sutta of the Dīgha-nikāya). DATE OUR RECENSION, not the early Pali layer: the Gilgit codices are dated 6th-7th c. CE (Neelis: late-Brāhmī→Proto-Śārada transition mid-7th c.; Williams: 6th c.; Schopen: 'still later' than 5th-c. Central Asian MSS). Current median 537 sits just inside the band.	False	Gilgit MSV recension 6th-7th c.; Pali Mahāsuddassana parallel far older but not our text
SA_K14_n191u	Kaṭhināvadāna	654	None	None	None	none	Tatelman, The Legend of the Buddha's Wife in the Bhadrakalpāvadāna (on the Nepalese avadāna/avadānamālā corpus); Hunter, Life of B.H. Hodgson (Nepalese MS list)	cleaned_Hunter_Life of Brian Houghton Hodgson_British resident at the court of Nepal.txt	An avadāna transmitted only in the Nepalese (Hodgson) Sanskrit MS collection and edited by Degener (1990, not in library). The Newar avadāna/avadānamālā narrative literature was largely composed/recompiled medievally (Tatelman: extensive Sanskrit narrative production 14th-17th c.), retelling earlier Indian (incl. MSV Kaṭhinavastu) material. Library has no recension-specific date for Degener's edited text, so no defensible year is set; current_median 654 is not corroborated.	False	No recension-specific scholarship in library; Nepalese avadāna, likely medieval. Date left null.
