id	title	current_median	consensus_date	nb	na	confidence	basis	source_file	note
SA_MB_siddhilasmiikotyahutidinakrtyaHK	Siddhilakṣmīkoṭyāhutidinakṛtya	806	16th-18th c. CE (Newar Malla ritual)	1500	1800	low	Sanderson, Saivism and the Brahmanical Tradition; Lienhard-Manandhar Nepalese Mss catalogue	cleaned_Sanderson_Saivism and the tantric traditions.txt	Not the early scripture: a Newar daily-ritual (dinakrtya/kotyahuti) manual for the Malla patron goddess Siddhilaksmi (a Jayadrathayamala Pratyangira); late Sarvamnaya paddhati, far later than median 806. Date uncertain.
SA_MB_sidhaantasikhaamaniHK	Śivayogiśivācārya: Siddhāntaśikhāmaṇi	1297	late 12th c. CE (traditional; contested)	1165	1215	low	Potter, Bibliography of Indian Philosophies (Renuka/Revanarya/Sivacarisvaracarya, 1190)	cleaned_Literature about the Philosophical Systems and Indian Philosophy.txt	Virasaiva doctrinal text. Authorship/date much disputed (some place it 14th-15th c.); library's bibliographic source attributes it to Renuka c.1190. Low confidence; midpoint 1190 vs current 1297 < 100y so not counted as changed.
SA_MB_sivaagamaadimaahaatmyamHK	Jñānaprakāśa (Śālivāṭipuranivāsi): Śivāgamādimāhātmya	1581	16th c. CE	1500	1600	low	Same author as Pauṣkaravṛtti; Goodall Kiraṇavṛtti ed. references Jñānaprakāśa; no explicit century	cleaned_skt-en-mono.txt	By the same Jaffna Saiddhāntika Jñānaprakāśa; no precise sourced date in library, conventional 16th c. Retained current median.
SA_MB_sivaarcanacandrikaaHK	Śivārcanacandrikā	1550	1520-1593 CE	1520	1593	high	Freschi & Maas (eds.) 2017, Adaptive Reuse (E. Freschi chapter)	cleaned_Freschi and Maas_Adaptive Reuse_Aspects of Creativity in South Asian Cultural History.txt	Saiva ritual/devotional, not an early tantra. Author firmly dated 1520-1593 by specialist scholarship; consistent with machine median.
SA_MB_sivadharmaHK	Śivadharma (Śivadharmaśāstra)	835	6th-7th c. CE	500	700	low	Sanderson, The Śaiva Age (Śivadharma corpus = obligations of uninitiated lay Śiva devotees, early)	cleaned_Sanderson_The Śaiva Age.txt	Library lacks an explicit century; Śivadharmaśāstra is earliest layer of the Śivadharma corpus, placed by specialists (De Simini, Bisschop, Sanderson) c. 6th-7th c., well before cur_med 835 -> changed.
SA_MB_sivadharma_nandiproktaHK	Śivadharma Nandiprokta (Śivadharmaśāstra)	919	6th-7th c. CE	500	700	high	Peter Bisschop (cited in Kotyk 2017, Buddhist Astrology and Astral Magic in the Tang Dynasty)	cleaned_Buddhist Astrology and Astral Magic in the Tang Dynasty_Jeffrey Theodore Kotyk, 2017.txt	Bisschop's specialist dating to 6th-7th c. CE; substantially earlier than current median 919 (>100y change).
SA_MB_sivadharmottaraHK	Śivadharmottara	854	7th-9th c. CE	600	900	low	Sanderson, Hindu Tantric Chaplains (Śivadharma corpus of lay Śaiva observance); cited as a mantravāda source by Mallinson, Khecarīvidyā 2003	cleaned_Sanderson_Hindu tantric chaplains.txt	Early lay-Śaiva merit/devotion scripture (Śivadharma corpus), generally placed 7th-9th c.; library gives no precise specialist century, hence low confidence/broad range.
SA_MB_sivadrstiHK	Śivadṛṣṭi	888	early 10th c. CE (Somānanda, teacher of Utpaladeva fl. c.925-975)	875	950	high	Sanderson, The Śaiva Age (Utpaladeva fl. c. 925-975); Nemec, The Ubiquitous Śiva	cleaned_Sanderson_The Śaiva Age.txt	Foundational Pratyabhijñā text by Somānanda, teacher of Utpaladeva (fl. c.925-975); thus Somānanda c.875-925/early 10th c.; commentator dated 9th C. Consistent with cur_med 888.
SA_MB_sivajnaanasiddhiHK	Śivajñānasiddhi	1011	mid 13th c. CE	1225	1275	low	Karl Potter bibliography (Lit. about the Philosophical Systems) + Klostermaier 1994, Survey of Hinduism (Meykaṇḍa school)	cleaned_Literature about the Philosophical Systems and Indian Philosophy.txt	Library identifies this only as Aruḷnandi's Sivajñānasiddhiyār, the Tamil Śaiva-Siddhānta work by the disciple of Meykaṇḍar (fl. c.1221), i.e. mid-13th c., NOT 11th c. Metadata/collection (MB, Trika neighbours) leaves which Śivajñānasiddhi uncertain; low confidence. If genuinely this Tamil work, median should move ~+240y.
SA_MB_sivasamhita-HK	Śivasaṃhitā	815	15th c. CE	1400	1500	medium	Mallinson (Śivasaṃhitā ed./tr., cited in White 2004, Yoga in Practice); a late haṭhayoga text for householders, post-dating the Gorakṣaśataka/Haṭhapradīpikā tradition	cleaned_White_Yoga in Practice.txt	A late-medieval (c. 15th c.) haṭhayoga compendium, not an early tantra; machine date (815) far too early. Eliade also notes its first verse has 'a strong Buddhist coloring,' consistent with a late, syncretic work.
SA_MB_sivastotraavaliiHK	Śivastotrāvalī	926	second/third quarter 10th c. CE	925	975	high	Sanderson, dating cited in skt-en-mono (Pratyabhijna corpus)	cleaned_skt-en-mono.txt	Duplicate of Utpaladeva's Sivastotravali (other recension/encoding); fl. c. 925-975. Current median 926 correct. Stotra, not a tantra.
SA_MB_sivasuutravimarsiniiHK	Śivasūtravimarśinī (text version) [commentary on the Śivasūtra]	1025	early 11th c. CE	1000	1050	high	Vimarśinī by Kṣemarāja, disciple of Abhinavagupta (fl. c.975-1025): Ratié 2017; Sanderson, Śaiva Age	cleaned_Indian Epistemology and Metaphysics-Bloomsbury Academic_Joerg Tuske, ed , 2017.txt	This text version is Kṣemarāja's Śivasūtravimarśinī commentary (c.1000-1050), not the root Śivasūtra (9th c., Vasugupta). Dated as the commentary. cur_med confirmed.
SA_MB_somasambhupaddhativyakhyaHK	Somaśambhupaddhativyākhyā	1111	12th c. CE	1100	1200	low	Flood, gavin-flood; root Somaśambhupaddhati is 11th c. (Somaśambhu 1073 CE), commentary later	cleaned_gavin-flood.txt	COMMENTARY on the 11th-c. Somaśambhupaddhati (root text 1073 CE). The vyākhyā (Trilocanaśiva) post-dates the root, so 12th c. Library has no explicit date for the commentary itself.
SA_MB_spandanirnayaHK	Spandanirṇaya	1020	early 11th c. CE	1000	1050	high	Sanderson, History through Textual Criticism (Kṣemarāja as pupil of Abhinavagupta, whose dated works fall c.990-1015)	cleaned_Sanderson_History through textual criticism.txt	Kṣemarāja, direct pupil of Abhinavagupta (whose absolute dates run to Saptarṣisaṃvat 4090 = c.1014/15 CE); Spandanirṇaya thus first half 11th c. Median fits.
SA_MB_sriitatvanidhiHK	Śrītattvanidhi	1823	early-mid 19th c. CE (c. 1820s-1830s)	1800	1860	medium	External: composed under patronage of Kṛṣṇarāja Wodeyar III, Mysore (r. 1799-1868); no library dating found	None	Modern iconographic/Tantric compendium produced at the Mysore court of Kṛṣṇarāja Wodeyar III; not an early tantra. Library has no specialist dating. Current date retained.
SA_MB_srividyarnavatantramHK	Śrīvidyārṇavatantra	1379	compiled before 1726 (trad. attr. 14th c.)	1600	1726	medium	Goudriaan 1992, in Ritual and Speculation in Early Tantrism (ed. Padoux)	cleaned_Ritual and Speculation in Early Tantrism. Studies in Honor of André Padoux_Teun Goudriaan, ed, 1992.txt	Goudriaan: a compilatory Śrīvidyā tantra, traditionally ascribed to Vidyāraṇya (14th c.) but actually compiled before 1726, i.e. a late (likely 16th-17th c.) compilation. Midpoint (1663) shifts >100y later than current median 1379.
SA_MB_stutikusumaanjaliHK	Jagaddhara Bhaṭṭa: Stutikusumāñjali	1368	14th c. CE	1300	1400	low	Bendall, Catalogue (attests the work); Stainton 2019 Poetry as Prayer dating tradition (not in library)	cleaned_Bendall_Catalogue of Sanskrit, Pali, and Prakrit books in the British museum acquired during the years 1876-92.txt	Kashmirian Śaiva hymn-poet Jagaddhara Bhaṭṭa, distinct from the 13th-c. Maithila Jagaddhara in Scharfe. Library lacks Stainton's monograph; 14th c. consensus retained, matching current median.
SA_MB_subodhamanjariHK	Subodhamañjarī	721	10th c. CE	900	1000	medium	Sanderson 2009/2014, History through textual criticism (note on the two Vāmanadattas)	cleaned_Sanderson_History through textual criticism.txt	Subodhamañjarī = Svabodhodayamañjarī, by the Śaiva Vāmanadatta son of Harṣadatta (Bodhavilāsa author), Kashmirian nondualist quoted by Śivopādhyāya/Abhinava and contemporary with Utpaladeva's milieu (Torella); hence c. 10th c., not 8th.
SA_MB_sukavakyaHK	Śukavākya	560	None	None	None	none	no occurrence in library		Title (Śukavākya, sayings of the parrot/Śuka) not attested anywhere in the 8201-file library; unidentifiable minor text. No basis to date; machine median 560 unsupported.
SA_MB_suksmagamaHK	Sūkṣmāgama	628	by 13th c. CE (South Indian Śaiva Siddhānta, redacted form later than early canon)	900	1250	medium	Sanderson 2009, The Śaiva Age (citing Goodall, Early Tantra Workshop, on Saiddhantika scripture citations)	cleaned_Sanderson_The Śaiva Age.txt	South Indian Saiddhantika temple agama; the surviving redaction with king-protection ritual is a later south-Indian text, cited only from c.13th c. (Sivapujastavavyakhya). Far later than cur_med 628; counted as changed.
SA_MB_suprabhedagamaHK	Suprabhedāgama	628	by 13th c. CE (South Indian Śaiva Siddhānta)	900	1250	medium	Sanderson 2009, The Śaiva Age (citations in the 13th-c. Śivapūjāstavavyākhyā)	cleaned_Sanderson_The Śaiva Age.txt	South Indian Saiddhantika temple agama; attested (cited) only by the 13th-c. Śivapūjāstavavyākhyā, so the surviving form is much later than the early Saiddhantika canon. Far later than cur_med 628; counted as changed.
SA_MB_svacchandapaddhatiHK	Cidānandanātha: Svacchandapaddhati	759	None	None	None	none	No specialist dating of this paddhati found in library; Cidānanda(nātha) is a Śrīvidyā dīkṣā-name borne by several late authors (cf. Bharati, Tantric Tradition)	cleaned_Tantric Tradition_Agehananda Bharati, 1965.txt	A late ritual digest (paddhati) of the Svacchandatantra by an author bearing a Śrīvidyā initiation-name; the root Svacchandatantra is early-medieval (pre-9th c.) but this paddhati is a much later derivative manual. No firm date in library; left null.
SA_MB_taaraabhaktisudhaarnavaHK	Narasiṃhaṭhakkura: Tārābhaktisudhārṇava	1637	late 17th c. CE	1675	1700	medium	N. N. Bhattacharyya, History of the Tantric Religion (2006)	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	Bhattacharyya places it at end of 17th c.; current median 1637 slightly early but within century.
SA_MB_taaraarahasyavrttikaaHK	Tārārahasyavṛttikā	822	None	None	None	none	no specialist dating in library; only Haraprasāda Śāstrī bibliographic note in Winternitz, History of Indian Literature II (1933)	cleaned_History of Indian Literature II_MAURICE WINTERNITZ, 1933.txt	Library has no datable scholarship; Śaṅkara Āgamācārya is a late-medieval Bengali Tārā-cult author (commonly ~16th c.) but no source read confirms a date. Left null.
SA_MB_taaraatantramHK	Tāratantra	736	13th-16th c. CE	1200	1600	low	Bhattacharyya 2006, History of the Tantric Religion	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	Classed among the 'later Tantras' (Tārā/Mahācīnakrama Śākta cult); quotes the Mahācīnākhyātantra and names nine Nātha Kaula gurus, so demonstrably late medieval, far later than machine median 736.
SA_MB_tantrabhidanaHK	Tantrābhidhāna	848	None	None	None	none	no specialist dating found in library	cleaned_Almogi_Rong zom pa's Discourses on Buddhology.txt	A tantric bīja-mantra lexicon (ed. Avalon, Tantric Texts Series); appears only as bibliographic/reference mentions, never dated. Likely a late nibandha-style lexicon but no scholarly date in library.
SA_MB_tantrarajatantraHK	Tantrarājatantra	958	16th-17th c. CE	1500	1700	medium	Hoens in Gupta-Hoens-Goudriaan 1979 (Hindu Tantric Tradition), cited by Ludvik 2001; comm. Sudarśanā 18th c. (Bharati 1965)	cleaned_From Sarasvati to Benzaiten_Catherine Ludvik, 2001.txt	Late Śrīvidyā tantra; specialist date 16th-17th c., far LATER than current median 958 (>500y change); commentary Sudarśanā 18th c.
SA_MB_tantrasaaraHK	Tantrasāra	1000	c. 975-1025 CE	975	1025	high	Sanderson, The Śaiva Age (2009)	cleaned_Sanderson_The Śaiva Age.txt	Abhinavagupta's prose digest of the Tantrāloka; dated by his floruit.
SA_MB_tararahasyaHK	Tārārahasya	1556	16th c. CE	1500	1600	medium	Encyclopedia of Tantra (Sadhu Santideva) 1999	cleaned_Encyclopedia of Tantra. 5 volumes_Sadhu Santideva, 1999.txt	Sakta tantric digest. Brahmananda Giri dated to 16th c.; same author/era as the Tantrasara of Krsnananda (16th c.). Consistent with machine median.
SA_MB_tattvaprakasaHK	Tattvaprakāśa (Aṣṭaprakaraṇa)	1033	first half of 11th c. CE	1011	1055	high	King Bhoja of Dhārā reign dates (Inden/Ali/Walters 2000; Szántó, Catuṣpīṭha)	cleaned_Querying the Medieval. Texts and the History of Practices in South Asia_Ronald B. Inden, Daud Ali, Jonathan S. Walters,  2000.txt	Śaiva-Siddhānta work attributed to King Bhoja of Dhārā, r. c.1011-1055. cur_med 1033 confirmed.
SA_MB_tattvasamgrahaHK	Sadyojyoti: Aṣṭaprakaraṇa — Tattvasaṃgraha	702	7th-early 8th c. CE	650	725	high	Watson, The Self's Awareness of Itself (2006), §6 'The Date of Sadyojyotis'	cleaned_Self's Awareness of Itself Bhatta Ramakantha's Arguments Against the Buddhist Doctrine of No-Self_Alex Watson, 2006.txt	Aṣṭaprakaraṇa of Sadyojyoti. Confirms current median (702); refined bounds to 650-725.
SA_MB_tattvatrayanirnayaHK	Sadyojyoti: Aṣṭaprakaraṇa — Tattvatrayanirṇaya	700	7th-early 8th c. CE	650	725	high	Watson, The Self's Awareness of Itself (2006), §6 'The Date of Sadyojyotis'	cleaned_Self's Awareness of Itself Bhatta Ramakantha's Arguments Against the Buddhist Doctrine of No-Self_Alex Watson, 2006.txt	Aṣṭaprakaraṇa of the Śaiva Siddhānta theologian Sadyojyoti; outer limits 600-830, most likely 7th/early 8th c. Confirms current median (700) and bounds (675-725).
SA_MB_tejobinduupanisatHK	Tejobindu Upaniṣad	908	9th-13th c. CE (North Indian Yoga Upaniṣad)	800	1300	medium	White 2011, Yoga in Practice (Yoga Upaniṣads dated 800-1300 CE; Tejobindu among the northern texts)	cleaned_White_Yoga in Practice.txt	Late (Yoga) Upaniṣad. White brackets the North Indian Yoga Upaniṣads to 800-1300 CE without a single date for Tejobindu; midpoint ~1050 vs current 908 = +142y, changed. The expanded southern Tejobindu is later still (1300-1750).
SA_MB_timirodghataHK	Timirodghāṭa(tantra)	940	8th-10th c. CE	700	1000	low	Alexis Sanderson, History through Textual Criticism; cited as scripture by Kṣemarāja (Svacchandatantroddyota)	cleaned_Sanderson_History through textual criticism.txt	Lost Vidyāpīṭha/Kaula Śaiva tantra, cited by Kṣemarāja (early 11th c.), hence pre-10th c. No precise date in library.
SA_MB_tripuraarahasyamHK	Tripurārahasya, Māhātmyakhaṇḍa	779	15th-17th c. CE	1400	1700	low	N.N. Bhattacharyya 2006 (attribution to Haritayana, comm. Tatparyadipika of Srinivasa); recent specialist Schwarz Linder not in library	cleaned_History of the Tantric Religion An Historical, Ritualistic, and Philosophical Study_N. N. Bhattacharyya 2006.txt	Srividya work; Mahatmyakhanda is a late South-Indian Srividya/Puranic-tantric composition (commonly placed ~16th-17th c.). No firm century in library; cur_med 779 far too early.
SA_MB_trisikhibrahmanopanisatHK	Triśikhibrāhmaṇopaniṣat (Triśikhibrāhmaṇa Upaniṣad)	915	None	None	None	none	no specialist dating found in library	cleaned_White_Yoga in Practice.txt	Only cited as a source in Eliade/White (a late Yoga Upaniṣad), never dated. Scholarly consensus elsewhere places Yoga Upaniṣads late medieval (post-11th c.), but no library statement; consensus_date null.
SA_MB_trotalamahatantramHK	Troṭalātantra (Troṭala/Troṭalātantra)	893	8th-10th c. CE (Bhairava/Vidyāpīṭha milieu)	700	1000	low	traditional canon-lists (listed among Bhairava/Yāmala tantras with Kubjikāmata, Mayottara); no work-specific scholarly date in library	cleaned_skt-en-mono.txt	Troṭala/Troḍala listed among the canonical Bhairava/Vidyāpīṭha tantras (same milieu as Kubjikāmata). No specialist date located; broad Bhairava-tantra range 8th-10th c. assigned at low confidence. Midpoint ~850 within ~50y of cur_med 893.
SA_MB_ucchistacandaaliniikalpaHK	Ucchiṣṭacāṇḍālinīkalpa	796	None	None	None	none	no dating scholarship located		Only ritual-procedure mentions of the goddess Ucchiṣṭacāṇḍālī (=Mātaṅgī) found (Tantra in Practice); no date given for this kalpa text. Mātaṅgī/Ucchiṣṭacāṇḍālinī worship is associated with later (post-10th c.) Śākta/Daśamahāvidyā material, but no firm in-library dating. Date left null.
SA_MB_uddamaresvaratantramHK	Uḍḍāmareśvaratantra	714	None	None	None	low	no specialist dating; only catalogue/index attestation (Encyclopedia of Tantra)	cleaned_Encyclopedia of Tantra. 5 volumes_Sadhu Santideva, 1999.txt	Late minor magical/Kaula tantra; generally regarded as a late (post-12th c.) compilation but no datable scholarly statement in library. Date unverified; cur_med 714 almost certainly far too early but left unchanged for lack of a sourced date.
